2016-05-25 21:15:39,31.81
2016-05-25 21:15:40,31.17
2016-05-25 21:15:40,31.32
2016-05-25 21:15:41,31.66
2016-05-25 21:15:41,31.0
2016-05-25 21:15:42,31.63
2016-05-25 21:15:42,83.79
2016-05-25 21:15:43,103.29
2016-05-25 21:15:43,68.79
2016-05-25 21:15:44,31.22
2016-05-25 21:15:44,31.4
2016-05-25 21:15:45,31.8
2016-05-25 21:15:45,31.86
2016-05-25 21:15:46,31.14
2016-05-25 21:15:46,31.35
2016-05-25 21:15:47,31.41
2016-05-25 21:15:47,31.71
2016-05-25 21:15:48,31.14
2016-05-25 21:15:48,31.58
2016-05-25 21:15:49,124.26
2016-05-25 21:15:49,48.05
2016-05-25 21:15:50,120.27
2016-05-25 21:15:50,31.68
2016-05-25 21:15:51,31.22
2016-05-25 21:15:51,31.34
2016-05-25 21:15:52,31.14
2016-05-25 21:15:52,31.83
2016-05-25 21:15:53,31.94
2016-05-25 21:15:53,31.53
2016-05-25 21:15:54,31.92
2016-05-25 21:15:54,31.06
2016-05-25 21:15:55,31.3
2016-05-25 21:15:55,111.6
2016-05-25 21:15:56,123.13
2016-05-25 21:15:56,74.83
2016-05-25 21:15:57,31.95
2016-05-25 21:15:57,31.91
2016-05-25 21:15:58,31.61
2016-05-25 21:15:58,31.44
2016-05-25 21:15:59,31.76
2016-05-25 21:15:59,31.21
2016-05-25 21:16:00,31.6
2016-05-25 21:16:00,31.47
2016-05-25 21:16:01,31.47
2016-05-25 21:16:01,31.66
2016-05-25 21:16:02,60.11
2016-05-25 21:16:02,50.14
2016-05-25 21:16:03,88.91
2016-05-25 21:16:03,31.22
2016-05-25 21:16:04,31.25
2016-05-25 21:16:04,31.13
2016-05-25 21:16:05,31.24
2016-05-25 21:16:05,31.98
2016-05-25 21:16:06,31.3
2016-05-25 21:16:06,31.75
2016-05-25 21:16:07,31.43
2016-05-25 21:16:07,31.75
2016-05-25 21:16:08,31.88
2016-05-25 21:16:08,81.19
2016-05-25 21:16:09,74.97
2016-05-25 21:16:10,110.46
2016-05-25 21:16:10,31.21
2016-05-25 21:16:10,31.7
2016-05-25 21:16:11,31.39
2016-05-25 21:16:11,31.52
2016-05-25 21:16:12,31.11
2016-05-25 21:16:12,31.21
2016-05-25 21:16:13,31.37
2016-05-25 21:16:13,31.12
2016-05-25 21:16:14,31.91
2016-05-25 21:16:15,31.52
2016-05-25 21:16:15,59.88
2016-05-25 21:16:16,67.23
2016-05-25 21:16:16,66.68
2016-05-25 21:16:17,31.14
2016-05-25 21:16:17,31.41
2016-05-25 21:16:18,31.58
2016-05-25 21:16:18,31.12
2016-05-25 21:16:18,31.36
2016-05-25 21:16:19,31.74
2016-05-25 21:16:20,31.04
2016-05-25 21:16:20,31.79
2016-05-25 21:16:21,31.19
2016-05-25 21:16:21,31.27
2016-05-25 21:16:22,48.82
2016-05-25 21:16:22,97.32
2016-05-25 21:16:23,73.36
2016-05-25 21:16:23,31.71
2016-05-25 21:16:24,31.75
2016-05-25 21:16:24,31.97
2016-05-25 21:16:25,31.03
2016-05-25 21:16:25,31.72
2016-05-25 21:16:26,31.86
2016-05-25 21:16:26,31.65
2016-05-25 21:16:27,31.36
2016-05-25 21:16:27,31.67
2016-05-25 21:16:28,31.59
2016-05-25 21:16:28,78.26
2016-05-25 21:16:29,121.88
2016-05-25 21:16:29,104.93
2016-05-25 21:16:30,31.3
2016-05-25 21:16:30,31.2
2016-05-25 21:16:31,31.36
2016-05-25 21:16:31,31.29
2016-05-25 21:16:32,31.7
2016-05-25 21:16:32,31.33
2016-05-25 21:16:33,31.55
2016-05-25 21:16:33,31.29
2016-05-25 21:16:34,31.35
2016-05-25 21:16:34,31.78
2016-05-25 21:16:35,60.21
2016-05-25 21:16:35,60.57
2016-05-25 21:16:36,50.41
2016-05-25 21:16:36,31.19
2016-05-25 21:16:37,31.56
2016-05-25 21:16:37,31.43
2016-05-25 21:16:38,31.09
2016-05-25 21:16:38,31.21
2016-05-25 21:16:39,31.6
2016-05-25 21:16:39,31.07
2016-05-25 21:16:40,31.93
2016-05-25 21:16:40,31.49
2016-05-25 21:16:41,31.49
2016-05-25 21:16:41,62.28
2016-05-25 21:16:42,78.57
2016-05-25 21:16:42,43.85
2016-05-25 21:16:43,31.69
2016-05-25 21:16:43,31.84
2016-05-25 21:16:44,31.22
2016-05-25 21:16:44,31.86
2016-05-25 21:16:45,31.37
2016-05-25 21:16:45,31.53
2016-05-25 21:16:46,31.73
2016-05-25 21:16:46,31.02
2016-05-25 21:16:47,31.41
2016-05-25 21:16:47,31.94
2016-05-25 21:16:48,114.99
2016-05-25 21:16:48,77.21
2016-05-25 21:16:49,106.28
2016-05-25 21:16:49,31.52
2016-05-25 21:16:50,31.77
2016-05-25 21:16:50,31.1
2016-05-25 21:16:51,31.23
2016-05-25 21:16:51,31.31
2016-05-25 21:16:52,31.65
2016-05-25 21:16:52,31.32
2016-05-25 21:16:53,31.4
2016-05-25 21:16:53,31.71
2016-05-25 21:16:54,31.96
2016-05-25 21:16:54,106.69
2016-05-25 21:16:55,79.82
2016-05-25 21:16:55,72.16
2016-05-25 21:16:56,31.95
2016-05-25 21:16:56,31.37
2016-05-25 21:16:57,31.05
2016-05-25 21:16:57,31.81
2016-05-25 21:16:58,31.57
2016-05-25 21:16:58,31.54
2016-05-25 21:16:59,31.81
2016-05-25 21:16:59,31.63
2016-05-25 21:17:00,31.73
2016-05-25 21:17:00,31.99
2016-05-25 21:17:01,65.65
2016-05-25 21:17:01,108.77
2016-05-25 21:17:02,112.7
2016-05-25 21:17:02,31.61
2016-05-25 21:17:03,31.37
2016-05-25 21:17:03,31.74
2016-05-25 21:17:04,31.07
2016-05-25 21:17:04,31.34
2016-05-25 21:17:05,31.01
2016-05-25 21:17:05,31.51
2016-05-25 21:17:06,31.09
2016-05-25 21:17:06,31.24
2016-05-25 21:17:07,31.94
2016-05-25 21:17:07,124.57
2016-05-25 21:17:08,129.32
2016-05-25 21:17:08,105.55
2016-05-25 21:17:09,31.85
2016-05-25 21:17:09,31.38
2016-05-25 21:17:10,31.02
2016-05-25 21:17:10,31.77
2016-05-25 21:17:11,31.02
2016-05-25 21:17:11,31.52
2016-05-25 21:17:12,31.49
2016-05-25 21:17:12,31.26
2016-05-25 21:17:13,31.2
2016-05-25 21:17:13,31.28
2016-05-25 21:17:14,69.97
2016-05-25 21:17:14,91.86
2016-05-25 21:17:15,125.1
2016-05-25 21:17:15,31.59
2016-05-25 21:17:16,31.84
2016-05-25 21:17:16,31.72
2016-05-25 21:17:17,31.25
2016-05-25 21:17:17,31.85
2016-05-25 21:17:18,31.16
2016-05-25 21:17:18,31.61
2016-05-25 21:17:19,32.0
2016-05-25 21:17:19,31.11
2016-05-25 21:17:20,31.11
2016-05-25 21:17:20,67.62
2016-05-25 21:17:21,71.68
2016-05-25 21:17:21,54.14
2016-05-25 21:17:22,32.0
2016-05-25 21:17:22,31.61
2016-05-25 21:17:23,31.4
2016-05-25 21:17:23,31.63
2016-05-25 21:17:24,31.62
2016-05-25 21:17:24,31.94
2016-05-25 21:17:25,31.94
2016-05-25 21:17:25,31.31
2016-05-25 21:17:26,31.04
2016-05-25 21:17:26,31.61
2016-05-25 21:17:27,93.82
2016-05-25 21:17:28,57.2
2016-05-25 21:17:28,50.35
2016-05-25 21:17:28,31.76
2016-05-25 21:17:29,31.82
2016-05-25 21:17:29,31.62
2016-05-25 21:17:30,31.02
2016-05-25 21:17:30,31.0
2016-05-25 21:17:31,31.4
2016-05-25 21:17:31,31.92
2016-05-25 21:17:32,31.74
2016-05-25 21:17:32,31.31
2016-05-25 21:17:33,31.44
2016-05-25 21:17:34,85.26
2016-05-25 21:17:34,112.99
2016-05-25 21:17:35,114.52
2016-05-25 21:17:35,31.68
2016-05-25 21:17:35,31.39
2016-05-25 21:17:36,31.33
2016-05-25 21:17:36,31.37
2016-05-25 21:17:37,31.85
2016-05-25 21:17:37,31.62
2016-05-25 21:17:38,31.37
2016-05-25 21:17:39,31.34
2016-05-25 21:17:39,31.34
2016-05-25 21:17:40,31.57
2016-05-25 21:17:40,68.71
2016-05-25 21:17:41,59.74
2016-05-25 21:17:41,119.8
2016-05-25 21:17:42,31.03
2016-05-25 21:17:42,31.05
2016-05-25 21:17:42,31.07
2016-05-25 21:17:43,31.44
2016-05-25 21:17:44,31.81
2016-05-25 21:17:44,31.16
2016-05-25 21:17:45,31.91
2016-05-25 21:17:45,31.3
2016-05-25 21:17:46,31.84
2016-05-25 21:17:46,31.53
2016-05-25 21:17:47,84.03
2016-05-25 21:17:47,99.97
2016-05-25 21:17:48,102.7
2016-05-25 21:17:48,31.7
2016-05-25 21:17:49,31.46
2016-05-25 21:17:49,31.9
2016-05-25 21:17:50,31.73
2016-05-25 21:17:50,31.18
2016-05-25 21:17:51,31.43
2016-05-25 21:17:51,31.35
2016-05-25 21:17:52,31.35
2016-05-25 21:17:52,31.83
2016-05-25 21:17:53,31.02
2016-05-25 21:17:53,66.13
2016-05-25 21:17:54,84.44
2016-05-25 21:17:54,56.02
2016-05-25 21:17:55,31.11
2016-05-25 21:17:55,31.61
2016-05-25 21:17:56,31.37
2016-05-25 21:17:56,31.27
2016-05-25 21:17:57,31.75
2016-05-25 21:17:57,31.18
2016-05-25 21:17:58,31.79
2016-05-25 21:17:58,31.88
2016-05-25 21:17:59,31.86
2016-05-25 21:17:59,31.13
2016-05-25 21:18:00,45.94
2016-05-25 21:18:00,64.58
2016-05-25 21:18:01,77.97
2016-05-25 21:18:01,31.13
2016-05-25 21:18:02,31.04
2016-05-25 21:18:02,31.52
2016-05-25 21:18:03,31.15
2016-05-25 21:18:03,31.8
2016-05-25 21:18:04,31.81
2016-05-25 21:18:04,31.33
2016-05-25 21:18:05,31.91
2016-05-25 21:18:05,31.75
2016-05-25 21:18:06,31.06
2016-05-25 21:18:06,46.41
2016-05-25 21:18:07,70.05
2016-05-25 21:18:07,56.05
2016-05-25 21:18:08,31.86
2016-05-25 21:18:08,31.33
2016-05-25 21:18:09,31.08
2016-05-25 21:18:09,31.24
2016-05-25 21:18:10,31.32
2016-05-25 21:18:10,31.26
2016-05-25 21:18:11,31.53
2016-05-25 21:18:11,31.76
2016-05-25 21:18:12,31.01
2016-05-25 21:18:12,31.64
2016-05-25 21:18:13,75.59
2016-05-25 21:18:13,50.52
2016-05-25 21:18:14,72.2
2016-05-25 21:18:14,31.44
2016-05-25 21:18:15,31.21
2016-05-25 21:18:15,31.57
2016-05-25 21:18:16,31.43
2016-05-25 21:18:16,31.52
2016-05-25 21:18:17,31.73
2016-05-25 21:18:17,31.99
2016-05-25 21:18:18,31.8
2016-05-25 21:18:18,31.61
2016-05-25 21:18:19,31.26
2016-05-25 21:18:19,88.61
2016-05-25 21:18:20,46.07
2016-05-25 21:18:20,56.77
2016-05-25 21:18:21,31.6
2016-05-25 21:18:21,31.9
2016-05-25 21:18:22,31.77
2016-05-25 21:18:22,31.53
2016-05-25 21:18:23,31.14
2016-05-25 21:18:23,31.55
2016-05-25 21:18:24,31.28
2016-05-25 21:18:24,31.84
2016-05-25 21:18:25,31.67
2016-05-25 21:18:25,31.1
2016-05-25 21:18:26,85.54
2016-05-25 21:18:26,122.55
2016-05-25 21:18:27,119.07
2016-05-25 21:18:27,31.11
2016-05-25 21:18:28,31.03
2016-05-25 21:18:28,31.08
2016-05-25 21:18:29,31.15
2016-05-25 21:18:29,31.38
